image,path,label,calf,station,before,from,conf,type,box_x,box_y,box_width,box_height
image_1748_12_6768_2_2022-02-27 19:47:59_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1748_12_6768_2_2022-02-27 19:47:59_Pneumonie.png,Pneumonie,6768,2,2022-02-27 19:47:59,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227190001_20220227200001.mp4,0.85746926,Face,1241.2605,811.77856,427.7074,617.9556
image_1749_13_6768_2_2022-02-27 15:29:32_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1749_13_6768_2_2022-02-27 15:29:32_Pneumonie.png,Pneumonie,6768,2,2022-02-27 15:29:32,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227150001_20220227160001.mp4,0.8368324,Face,1248.9954,983.13965,423.51807,556.81274
image_1749_14_6768_2_2022-02-27 15:29:32_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1749_14_6768_2_2022-02-27 15:29:32_Pneumonie.png,Pneumonie,6768,2,2022-02-27 15:29:32,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227150001_20220227160001.mp4,0.84198964,Face,1248.356,947.0909,413.66077,555.6127
image_1749_17_6768_2_2022-02-27 15:29:32_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1749_17_6768_2_2022-02-27 15:29:32_Pneumonie.png,Pneumonie,6768,2,2022-02-27 15:29:32,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227150001_20220227160001.mp4,0.84696406,Face,1181.6038,879.7344,389.0962,550.8894
image_1749_18_6768_2_2022-02-27 15:29:32_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1749_18_6768_2_2022-02-27 15:29:32_Pneumonie.png,Pneumonie,6768,2,2022-02-27 15:29:32,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227150001_20220227160001.mp4,0.8340228,Face,1154.2385,853.9227,414.7444,566.13934
image_1749_19_6768_2_2022-02-27 15:29:32_Pneumonie.png,/data/konrad/datasets/images/Pneumonie/image_1749_19_6768_2_2022-02-27 15:29:32_Pneumonie.png,Pneumonie,6768,2,2022-02-27 15:29:32,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227150001_20220227160001.mp4,0.85120046,Face,1135.0917,816.3801,380.61517,557.64746
image_1758_3_6771_2_2022-02-27 17:25:10_Unknown.png,/data/konrad/datasets/images/Unknown/image_1758_3_6771_2_2022-02-27 17:25:10_Unknown.png,Unknown,6771,2,2022-02-27 17:25:10,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227170001_20220227180001.mp4,0.81226254,Left,1294.8627,916.5757,710.23444,699.30756
image_1758_5_6771_2_2022-02-27 17:25:10_Unknown.png,/data/konrad/datasets/images/Unknown/image_1758_5_6771_2_2022-02-27 17:25:10_Unknown.png,Unknown,6771,2,2022-02-27 17:25:10,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227170001_20220227180001.mp4,0.8321495,Left,1285.1151,868.62573,695.62964,756.1385
image_1758_6_6771_2_2022-02-27 17:25:10_Unknown.png,/data/konrad/datasets/images/Unknown/image_1758_6_6771_2_2022-02-27 17:25:10_Unknown.png,Unknown,6771,2,2022-02-27 17:25:10,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227170001_20220227180001.mp4,0.83348167,Left,1264.1161,815.5124,701.13116,747.62585
image_1759_1_6771_2_2022-02-27 08:21:07_Unknown.png,/data/konrad/datasets/images/Unknown/image_1759_1_6771_2_2022-02-27 08:21:07_Unknown.png,Unknown,6771,2,2022-02-27 08:21:07,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227080001_20220227090001.mp4,0.8159876,Face,1412.7026,629.4133,261.11426,485.4243
image_1759_7_6771_2_2022-02-27 08:21:07_Unknown.png,/data/konrad/datasets/images/Unknown/image_1759_7_6771_2_2022-02-27 08:21:07_Unknown.png,Unknown,6771,2,2022-02-27 08:21:07,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227080001_20220227090001.mp4,0.82045704,Left,1494.0188,334.53378,448.49963,447.07364
image_1759_12_6771_2_2022-02-27 08:21:07_Unknown.png,/data/konrad/datasets/images/Unknown/image_1759_12_6771_2_2022-02-27 08:21:07_Unknown.png,Unknown,6771,2,2022-02-27 08:21:07,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227080001_20220227090001.mp4,0.80233705,Face,1539.5696,391.76514,379.67468,428.43152
image_1759_13_6771_2_2022-02-27 08:21:07_Unknown.png,/data/konrad/datasets/images/Unknown/image_1759_13_6771_2_2022-02-27 08:21:07_Unknown.png,Unknown,6771,2,2022-02-27 08:21:07,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227080001_20220227090001.mp4,0.8068846,Face,1547.4725,440.3998,393.76978,543.6995
image_1759_14_6771_2_2022-02-27 08:21:07_Unknown.png,/data/konrad/datasets/images/Unknown/image_1759_14_6771_2_2022-02-27 08:21:07_Unknown.png,Unknown,6771,2,2022-02-27 08:21:07,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227080001_20220227090001.mp4,0.84088844,Face,1522.2509,502.9287,427.2666,582.9739
image_1759_15_6771_2_2022-02-27 08:21:07_Unknown.png,/data/konrad/datasets/images/Unknown/image_1759_15_6771_2_2022-02-27 08:21:07_Unknown.png,Unknown,6771,2,2022-02-27 08:21:07,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227080001_20220227090001.mp4,0.8336563,Face,1484.831,558.2323,443.99377,489.44553
image_1759_16_6771_2_2022-02-27 08:21:07_Unknown.png,/data/konrad/datasets/images/Unknown/image_1759_16_6771_2_2022-02-27 08:21:07_Unknown.png,Unknown,6771,2,2022-02-27 08:21:07,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220227080001_20220227090001.mp4,0.808889,Face,1515.9106,598.83856,414.24878,475.8564
image_1760_5_6766_10_2022-02-27 06:12:41_Healthy.png,/data/konrad/datasets/images/Healthy/image_1760_5_6766_10_2022-02-27 06:12:41_Healthy.png,Healthy,6766,10,2022-02-27 06:12:41,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220227060000_20220227070009.mp4,0.83216155,Face,1138.3363,927.50244,460.46295,512.9428
image_1778_2_6780_2_2022-02-26 07:30:16_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1778_2_6780_2_2022-02-26 07:30:16_Diarrhé.png,Diarrhé,6780,2,2022-02-26 07:30:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226070001_20220226080001.mp4,0.8136909,Face,1463.814,946.2643,477.00476,699.47144
image_1778_3_6780_2_2022-02-26 07:30:16_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1778_3_6780_2_2022-02-26 07:30:16_Diarrhé.png,Diarrhé,6780,2,2022-02-26 07:30:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226070001_20220226080001.mp4,0.81394553,Face,1412.0828,982.3489,464.4652,625.0096
image_1778_4_6780_2_2022-02-26 07:30:16_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1778_4_6780_2_2022-02-26 07:30:16_Diarrhé.png,Diarrhé,6780,2,2022-02-26 07:30:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226070001_20220226080001.mp4,0.85710555,Face,1355.7429,953.41235,475.6891,604.2292
image_1778_5_6780_2_2022-02-26 07:30:16_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1778_5_6780_2_2022-02-26 07:30:16_Diarrhé.png,Diarrhé,6780,2,2022-02-26 07:30:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226070001_20220226080001.mp4,0.9025685,Face,1330.1758,874.8767,478.63086,604.9841
image_1778_6_6780_2_2022-02-26 07:30:16_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1778_6_6780_2_2022-02-26 07:30:16_Diarrhé.png,Diarrhé,6780,2,2022-02-26 07:30:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226070001_20220226080001.mp4,0.89467156,Face,1342.3528,780.9409,465.8844,607.1743
image_1778_8_6780_2_2022-02-26 07:30:16_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1778_8_6780_2_2022-02-26 07:30:16_Diarrhé.png,Diarrhé,6780,2,2022-02-26 07:30:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226070001_20220226080001.mp4,0.80716646,Face,1385.924,597.2891,430.02075,681.50073
image_1783_13_6778_2_2022-02-26 21:36:54_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1783_13_6778_2_2022-02-26 21:36:54_Diarrhé.png,Diarrhé,6778,2,2022-02-26 21:36:54,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226210001_20220226220000.mp4,0.80438644,Left,1437.5668,443.8331,387.78662,401.17267
image_1785_15_6778_2_2022-02-26 13:08:05_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1785_15_6778_2_2022-02-26 13:08:05_Diarrhé.png,Diarrhé,6778,2,2022-02-26 13:08:05,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226130001_20220226140001.mp4,0.86398095,Face,1421.7579,640.88605,486.25122,550.0641
image_1785_16_6778_2_2022-02-26 13:08:05_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1785_16_6778_2_2022-02-26 13:08:05_Diarrhé.png,Diarrhé,6778,2,2022-02-26 13:08:05,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226130001_20220226140001.mp4,0.8528927,Face,1435.5398,638.7948,465.01526,525.86316
image_1785_17_6778_2_2022-02-26 13:08:05_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1785_17_6778_2_2022-02-26 13:08:05_Diarrhé.png,Diarrhé,6778,2,2022-02-26 13:08:05,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226130001_20220226140001.mp4,0.8133103,Face,1452.283,586.48956,462.14075,531.03674
image_1785_18_6778_2_2022-02-26 13:08:05_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1785_18_6778_2_2022-02-26 13:08:05_Diarrhé.png,Diarrhé,6778,2,2022-02-26 13:08:05,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226130001_20220226140001.mp4,0.85669726,Face,1472.9866,573.98047,465.75696,506.7881
image_1785_19_6778_2_2022-02-26 13:08:05_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1785_19_6778_2_2022-02-26 13:08:05_Diarrhé.png,Diarrhé,6778,2,2022-02-26 13:08:05,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226130001_20220226140001.mp4,0.8354366,Face,1475.4469,594.14355,443.78467,524.3647
image_1792_14_6797_1_2022-02-26 21:19:18_Diarrhé.png,/data/konrad/datasets/images/Diarrhé/image_1792_14_6797_1_2022-02-26 21:19:18_Diarrhé.png,Diarrhé,6797,1,2022-02-26 21:19:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220226210000_20220226220000.mp4,0.83544797,Face,552.53235,1075.1809,308.64105,293.7052
"image_1798_0_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1798_0_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-26 20:28:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226200001_20220226210001.mp4,0.8412944,Face,1403.9365,643.3202,340.64514,506.2622
"image_1798_1_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1798_1_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-26 20:28:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226200001_20220226210001.mp4,0.8356587,Face,1402.7515,652.39075,334.78064,501.0921
"image_1798_2_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1798_2_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-26 20:28:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226200001_20220226210001.mp4,0.8276065,Face,1399.0748,655.45636,330.13208,508.8141
"image_1798_3_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1798_3_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-26 20:28:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226200001_20220226210001.mp4,0.8212218,Face,1423.5996,657.0204,366.77722,521.8656
"image_1798_4_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1798_4_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-26 20:28:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226200001_20220226210001.mp4,0.8362236,Face,1434.2886,662.5256,368.42017,508.15482
"image_1798_5_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","/data/konrad/datasets/images/Diarrhé, Pneumonie/image_1798_5_6794_2_2022-02-26 20:28:18_Diarrhé, Pneumonie.png","Diarrhé, Pneumonie",6794,2,2022-02-26 20:28:18,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226200001_20220226210001.mp4,0.83559114,Face,1462.3091,657.2053,404.7301,503.94464
image_1807_9_6391_2_2022-02-26 16:23:29_Unknown.png,/data/konrad/datasets/images/Unknown/image_1807_9_6391_2_2022-02-26 16:23:29_Unknown.png,Unknown,6391,2,2022-02-26 16:23:29,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226160001_20220226170001.mp4,0.83927345,Left,1478.2996,357.34576,471.67297,386.16147
image_1807_10_6391_2_2022-02-26 16:23:29_Unknown.png,/data/konrad/datasets/images/Unknown/image_1807_10_6391_2_2022-02-26 16:23:29_Unknown.png,Unknown,6391,2,2022-02-26 16:23:29,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226160001_20220226170001.mp4,0.80333656,Left,1481.8999,343.2362,476.44275,371.9159
image_1808_16_6391_2_2022-02-26 11:49:16_Unknown.png,/data/konrad/datasets/images/Unknown/image_1808_16_6391_2_2022-02-26 11:49:16_Unknown.png,Unknown,6391,2,2022-02-26 11:49:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226114106_20220226130001.mp4,0.8312754,Face,1440.7888,919.77765,489.9005,623.923
image_1808_18_6391_2_2022-02-26 11:49:16_Unknown.png,/data/konrad/datasets/images/Unknown/image_1808_18_6391_2_2022-02-26 11:49:16_Unknown.png,Unknown,6391,2,2022-02-26 11:49:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226114106_20220226130001.mp4,0.8804885,Face,1406.1094,776.129,446.21765,602.09546
image_1808_19_6391_2_2022-02-26 11:49:16_Unknown.png,/data/konrad/datasets/images/Unknown/image_1808_19_6391_2_2022-02-26 11:49:16_Unknown.png,Unknown,6391,2,2022-02-26 11:49:16,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226114106_20220226130001.mp4,0.8454434,Face,1415.5164,748.4342,412.74622,588.62085
image_1815_8_6783_2_2022-02-26 14:38:26_Healthy.png,/data/konrad/datasets/images/Healthy/image_1815_8_6783_2_2022-02-26 14:38:26_Healthy.png,Healthy,6783,2,2022-02-26 14:38:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.82308054,Face,1440.5757,463.9044,343.12195,458.2188
image_1815_9_6783_2_2022-02-26 14:38:26_Healthy.png,/data/konrad/datasets/images/Healthy/image_1815_9_6783_2_2022-02-26 14:38:26_Healthy.png,Healthy,6783,2,2022-02-26 14:38:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.8193679,Face,1470.5092,486.37,365.30176,491.6576
image_1815_10_6783_2_2022-02-26 14:38:26_Healthy.png,/data/konrad/datasets/images/Healthy/image_1815_10_6783_2_2022-02-26 14:38:26_Healthy.png,Healthy,6783,2,2022-02-26 14:38:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.86415076,Face,1483.9702,498.2725,384.09167,494.22833
image_1815_11_6783_2_2022-02-26 14:38:26_Healthy.png,/data/konrad/datasets/images/Healthy/image_1815_11_6783_2_2022-02-26 14:38:26_Healthy.png,Healthy,6783,2,2022-02-26 14:38:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.86148584,Face,1492.0626,517.77826,401.4668,516.3174
image_1815_12_6783_2_2022-02-26 14:38:26_Healthy.png,/data/konrad/datasets/images/Healthy/image_1815_12_6783_2_2022-02-26 14:38:26_Healthy.png,Healthy,6783,2,2022-02-26 14:38:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.85343933,Face,1495.3014,530.109,418.76587,545.9807
image_1815_15_6783_2_2022-02-26 14:38:26_Healthy.png,/data/konrad/datasets/images/Healthy/image_1815_15_6783_2_2022-02-26 14:38:26_Healthy.png,Healthy,6783,2,2022-02-26 14:38:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.84730566,Face,1473.2253,588.91406,467.98987,544.75836
image_1815_16_6783_2_2022-02-26 14:38:26_Healthy.png,/data/konrad/datasets/images/Healthy/image_1815_16_6783_2_2022-02-26 14:38:26_Healthy.png,Healthy,6783,2,2022-02-26 14:38:26,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226140001_20220226150001.mp4,0.80974394,Face,1473.2408,615.47253,464.52637,552.7661
image_1816_2_6783_2_2022-02-26 11:12:36_Healthy.png,/data/konrad/datasets/images/Healthy/image_1816_2_6783_2_2022-02-26 11:12:36_Healthy.png,Healthy,6783,2,2022-02-26 11:12:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226110001_20220226114103.mp4,0.80535907,Face,1489.5935,431.67645,405.5299,513.916
image_1816_3_6783_2_2022-02-26 11:12:36_Healthy.png,/data/konrad/datasets/images/Healthy/image_1816_3_6783_2_2022-02-26 11:12:36_Healthy.png,Healthy,6783,2,2022-02-26 11:12:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226110001_20220226114103.mp4,0.8134669,Face,1507.6812,518.85956,403.17297,522.4834
image_1816_4_6783_2_2022-02-26 11:12:36_Healthy.png,/data/konrad/datasets/images/Healthy/image_1816_4_6783_2_2022-02-26 11:12:36_Healthy.png,Healthy,6783,2,2022-02-26 11:12:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226110001_20220226114103.mp4,0.81415856,Face,1520.1191,586.869,434.33313,494.5071
image_1816_5_6783_2_2022-02-26 11:12:36_Healthy.png,/data/konrad/datasets/images/Healthy/image_1816_5_6783_2_2022-02-26 11:12:36_Healthy.png,Healthy,6783,2,2022-02-26 11:12:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226110001_20220226114103.mp4,0.8871252,Face,1526.7275,620.5758,395.59607,530.3213
image_1816_6_6783_2_2022-02-26 11:12:36_Healthy.png,/data/konrad/datasets/images/Healthy/image_1816_6_6783_2_2022-02-26 11:12:36_Healthy.png,Healthy,6783,2,2022-02-26 11:12:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226110001_20220226114103.mp4,0.85429066,Face,1523.1675,653.2992,407.82153,518.5933
image_1816_7_6783_2_2022-02-26 11:12:36_Healthy.png,/data/konrad/datasets/images/Healthy/image_1816_7_6783_2_2022-02-26 11:12:36_Healthy.png,Healthy,6783,2,2022-02-26 11:12:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226110001_20220226114103.mp4,0.8462564,Face,1518.5598,685.4868,439.43616,538.8777
image_1816_8_6783_2_2022-02-26 11:12:36_Healthy.png,/data/konrad/datasets/images/Healthy/image_1816_8_6783_2_2022-02-26 11:12:36_Healthy.png,Healthy,6783,2,2022-02-26 11:12:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226110001_20220226114103.mp4,0.8698531,Face,1508.6786,699.4216,494.55103,550.3832
image_1816_9_6783_2_2022-02-26 11:12:36_Healthy.png,/data/konrad/datasets/images/Healthy/image_1816_9_6783_2_2022-02-26 11:12:36_Healthy.png,Healthy,6783,2,2022-02-26 11:12:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226110001_20220226114103.mp4,0.849049,Face,1493.7433,703.04663,476.99512,559.9962
image_1816_13_6783_2_2022-02-26 11:12:36_Healthy.png,/data/konrad/datasets/images/Healthy/image_1816_13_6783_2_2022-02-26 11:12:36_Healthy.png,Healthy,6783,2,2022-02-26 11:12:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226110001_20220226114103.mp4,0.80852604,Face,1464.665,673.0163,429.8629,586.35876
image_1816_14_6783_2_2022-02-26 11:12:36_Healthy.png,/data/konrad/datasets/images/Healthy/image_1816_14_6783_2_2022-02-26 11:12:36_Healthy.png,Healthy,6783,2,2022-02-26 11:12:36,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226110001_20220226114103.mp4,0.87320966,Face,1472.4039,696.2517,464.4685,554.8069
image_1818_0_6783_2_2022-02-26 09:21:22_Healthy.png,/data/konrad/datasets/images/Healthy/image_1818_0_6783_2_2022-02-26 09:21:22_Healthy.png,Healthy,6783,2,2022-02-26 09:21:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226090001_20220226100001.mp4,0.8227381,Face,1401.8342,658.09784,445.07678,404.43686
image_1818_1_6783_2_2022-02-26 09:21:22_Healthy.png,/data/konrad/datasets/images/Healthy/image_1818_1_6783_2_2022-02-26 09:21:22_Healthy.png,Healthy,6783,2,2022-02-26 09:21:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226090001_20220226100001.mp4,0.8207445,Face,1400.5088,658.568,441.3529,402.93744
image_1818_2_6783_2_2022-02-26 09:21:22_Healthy.png,/data/konrad/datasets/images/Healthy/image_1818_2_6783_2_2022-02-26 09:21:22_Healthy.png,Healthy,6783,2,2022-02-26 09:21:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226090001_20220226100001.mp4,0.8083987,Face,1399.919,659.52795,442.49036,401.87064
image_1818_3_6783_2_2022-02-26 09:21:22_Healthy.png,/data/konrad/datasets/images/Healthy/image_1818_3_6783_2_2022-02-26 09:21:22_Healthy.png,Healthy,6783,2,2022-02-26 09:21:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226090001_20220226100001.mp4,0.8097489,Face,1400.5693,660.1686,442.29944,403.1357
image_1818_4_6783_2_2022-02-26 09:21:22_Healthy.png,/data/konrad/datasets/images/Healthy/image_1818_4_6783_2_2022-02-26 09:21:22_Healthy.png,Healthy,6783,2,2022-02-26 09:21:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226090001_20220226100001.mp4,0.8119115,Face,1401.3457,661.0592,442.9281,401.72226
image_1818_5_6783_2_2022-02-26 09:21:22_Healthy.png,/data/konrad/datasets/images/Healthy/image_1818_5_6783_2_2022-02-26 09:21:22_Healthy.png,Healthy,6783,2,2022-02-26 09:21:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226090001_20220226100001.mp4,0.82008016,Face,1401.452,660.9243,442.74194,401.8155
image_1818_6_6783_2_2022-02-26 09:21:22_Healthy.png,/data/konrad/datasets/images/Healthy/image_1818_6_6783_2_2022-02-26 09:21:22_Healthy.png,Healthy,6783,2,2022-02-26 09:21:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226090001_20220226100001.mp4,0.821114,Face,1401.2908,661.6206,442.43433,402.01547
image_1818_7_6783_2_2022-02-26 09:21:22_Healthy.png,/data/konrad/datasets/images/Healthy/image_1818_7_6783_2_2022-02-26 09:21:22_Healthy.png,Healthy,6783,2,2022-02-26 09:21:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226090001_20220226100001.mp4,0.819819,Face,1401.6416,661.94366,442.86804,402.49655
image_1818_8_6783_2_2022-02-26 09:21:22_Healthy.png,/data/konrad/datasets/images/Healthy/image_1818_8_6783_2_2022-02-26 09:21:22_Healthy.png,Healthy,6783,2,2022-02-26 09:21:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226090001_20220226100001.mp4,0.82388085,Face,1401.1985,661.7295,442.78674,402.3068
image_1818_9_6783_2_2022-02-26 09:21:22_Healthy.png,/data/konrad/datasets/images/Healthy/image_1818_9_6783_2_2022-02-26 09:21:22_Healthy.png,Healthy,6783,2,2022-02-26 09:21:22,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226090001_20220226100001.mp4,0.83184767,Face,1401.7866,663.60504,441.76904,404.46024
