video,path,label,duration,calf,station,before,from
clip_255_6773_2_2022-02-26 19:19:41_Healthy.mp4,temp_videos/Healthy/clip_255_6773_2_2022-02-26 19:19:41_Healthy.mp4,Healthy,20.0,6773,2,2022-02-26 19:19:41,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226190001_20220226200001.mp4
clip_256_6831_9_2022-03-10 16:00:14_Healthy.mp4,temp_videos/Healthy/clip_256_6831_9_2022-03-10 16:00:14_Healthy.mp4,Healthy,6.0,6831,9,2022-03-10 16:00:14,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220310160008_20220310170008.mp4
clip_257_6774_2_2022-02-23 06:56:44_Pneumonie.mp4,temp_videos/Pneumonie/clip_257_6774_2_2022-02-23 06:56:44_Pneumonie.mp4,Pneumonie,20.0,6774,2,2022-02-23 06:56:44,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220223060000_20220223070001.mp4
clip_258_6426_9_2022-03-11 08:00:13_Diarrhé.mp4,temp_videos/Diarrhé/clip_258_6426_9_2022-03-11 08:00:13_Diarrhé.mp4,Diarrhé,5.0,6426,9,2022-03-11 08:00:13,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220311080008_20220311090008.mp4
clip_259_6393_10_2022-03-13 08:42:22_Diarrhé.mp4,temp_videos/Diarrhé/clip_259_6393_10_2022-03-13 08:42:22_Diarrhé.mp4,Diarrhé,20.0,6393,10,2022-03-13 08:42:22,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch10_main_20220313080009_20220313090009.mp4
clip_260_6432_9_2022-03-28 19:40:20_Healthy.mp4,temp_videos/Healthy/clip_260_6432_9_2022-03-28 19:40:20_Healthy.mp4,Healthy,20.0,6432,9,2022-03-28 19:40:20,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220328190008_20220328200008.mp4
clip_261_6354_9_2022-02-22 17:04:41_Healthy.mp4,temp_videos/Healthy/clip_261_6354_9_2022-02-22 17:04:41_Healthy.mp4,Healthy,20.0,6354,9,2022-02-22 17:04:41,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220222170008_20220222180008.mp4
clip_262_6834_9_2022-04-06 07:42:44_Pneumonie.mp4,temp_videos/Pneumonie/clip_262_6834_9_2022-04-06 07:42:44_Pneumonie.mp4,Pneumonie,20.0,6834,9,2022-04-06 07:42:44,/data/public/heureux_2022-02-16_2022-04-16/2022-04-05-2022-04-10/N862A6_ch9_main_20220406070008_20220406080008.mp4
clip_263_6836_9_2022-04-01 15:42:01_Pneumonie.mp4,temp_videos/Pneumonie/clip_263_6836_9_2022-04-01 15:42:01_Pneumonie.mp4,Pneumonie,20.0,6836,9,2022-04-01 15:42:01,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220401150008_20220401160008.mp4
clip_264_6370_10_2022-03-07 20:23:41_Healthy.mp4,temp_videos/Healthy/clip_264_6370_10_2022-03-07 20:23:41_Healthy.mp4,Healthy,20.0,6370,10,2022-03-07 20:23:41,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220307200009_20220307210009.mp4
clip_265_6831_9_2022-03-09 08:24:40_Diarrhé.mp4,temp_videos/Diarrhé/clip_265_6831_9_2022-03-09 08:24:40_Diarrhé.mp4,Diarrhé,20.0,6831,9,2022-03-09 08:24:40,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220309080008_20220309090008.mp4
clip_266_6426_9_2022-03-13 18:03:49_Healthy.mp4,temp_videos/Healthy/clip_266_6426_9_2022-03-13 18:03:49_Healthy.mp4,Healthy,20.0,6426,9,2022-03-13 18:03:49,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220313180008_20220313190008.mp4
clip_267_6393_10_2022-03-06 15:47:52_Healthy.mp4,temp_videos/Healthy/clip_267_6393_10_2022-03-06 15:47:52_Healthy.mp4,Healthy,20.0,6393,10,2022-03-06 15:47:52,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220306150009_20220306160009.mp4
clip_268_6827_9_2022-03-13 09:07:11_Diarrhé.mp4,temp_videos/Diarrhé/clip_268_6827_9_2022-03-13 09:07:11_Diarrhé.mp4,Diarrhé,20.0,6827,9,2022-03-13 09:07:11,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220313090008_20220313100008.mp4
clip_269_6360_9_2022-02-24 14:11:32_Diarrhé.mp4,temp_videos/Diarrhé/clip_269_6360_9_2022-02-24 14:11:32_Diarrhé.mp4,Diarrhé,20.0,6360,9,2022-02-24 14:11:32,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220224140008_20220224150008.mp4
clip_270_6774_2_2022-02-20 21:01:47_Healthy.mp4,temp_videos/Healthy/clip_270_6774_2_2022-02-20 21:01:47_Healthy.mp4,Healthy,20.0,6774,2,2022-02-20 21:01:47,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220220210001_20220220220000.mp4
clip_271_6838_9_2022-03-28 17:13:31_Diarrhé.mp4,temp_videos/Diarrhé/clip_271_6838_9_2022-03-28 17:13:31_Diarrhé.mp4,Diarrhé,20.0,6838,9,2022-03-28 17:13:31,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220328170008_20220328180008.mp4
clip_272_6842_9_2022-04-15 06:43:22_Healthy.mp4,temp_videos/Healthy/clip_272_6842_9_2022-04-15 06:43:22_Healthy.mp4,Healthy,20.0,6842,9,2022-04-15 06:43:22,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220415060000_20220415070008.mp4
clip_273_6393_10_2022-03-21 19:39:20_Healthy.mp4,temp_videos/Healthy/clip_273_6393_10_2022-03-21 19:39:20_Healthy.mp4,Healthy,20.0,6393,10,2022-03-21 19:39:20,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch10_main_20220321190009_20220321200009.mp4
clip_274_6382_10_2022-03-07 09:31:58_Diarrhé.mp4,temp_videos/Diarrhé/clip_274_6382_10_2022-03-07 09:31:58_Diarrhé.mp4,Diarrhé,20.0,6382,10,2022-03-07 09:31:58,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220307090009_20220307100009.mp4
clip_275_6370_10_2022-02-16 14:29:38_Diarrhé.mp4,temp_videos/Diarrhé/clip_275_6370_10_2022-02-16 14:29:38_Diarrhé.mp4,Diarrhé,20.0,6370,10,2022-02-16 14:29:38,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220216140009_20220216150009.mp4
clip_276_6385_10_2022-02-18 07:05:48_Diarrhé.mp4,temp_videos/Diarrhé/clip_276_6385_10_2022-02-18 07:05:48_Diarrhé.mp4,Diarrhé,20.0,6385,10,2022-02-18 07:05:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220218070009_20220218080009.mp4
clip_277_6741_9_2022-02-23 07:16:08_Pneumonie.mp4,temp_videos/Pneumonie/clip_277_6741_9_2022-02-23 07:16:08_Pneumonie.mp4,Pneumonie,20.0,6741,9,2022-02-23 07:16:08,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220223070008_20220223080008.mp4
clip_278_6388_10_2022-02-22 15:33:48_Diarrhé.mp4,temp_videos/Diarrhé/clip_278_6388_10_2022-02-22 15:33:48_Diarrhé.mp4,Diarrhé,20.0,6388,10,2022-02-22 15:33:48,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220222150009_20220222160009.mp4
clip_279_6391_2_2022-02-18 14:45:59_Diarrhé.mp4,temp_videos/Diarrhé/clip_279_6391_2_2022-02-18 14:45:59_Diarrhé.mp4,Diarrhé,20.0,6391,2,2022-02-18 14:45:59,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220218140001_20220218150001.mp4
clip_280_6791_2_2022-02-26 06:19:11_Pneumonie.mp4,temp_videos/Pneumonie/clip_280_6791_2_2022-02-26 06:19:11_Pneumonie.mp4,Pneumonie,20.0,6791,2,2022-02-26 06:19:11,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226060000_20220226070001.mp4
clip_281_6388_10_2022-02-28 13:16:11_Healthy.mp4,temp_videos/Healthy/clip_281_6388_10_2022-02-28 13:16:11_Healthy.mp4,Healthy,20.0,6388,10,2022-02-28 13:16:11,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220228130009_20220228140009.mp4
clip_282_6838_9_2022-03-15 09:02:13_Healthy.mp4,temp_videos/Healthy/clip_282_6838_9_2022-03-15 09:02:13_Healthy.mp4,Healthy,20.0,6838,9,2022-03-15 09:02:13,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220315090008_20220315100008.mp4
clip_283_6791_2_2022-02-16 09:44:47_Healthy.mp4,temp_videos/Healthy/clip_283_6791_2_2022-02-16 09:44:47_Healthy.mp4,Healthy,20.0,6791,2,2022-02-16 09:44:47,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220216090001_20220216100001.mp4
clip_284_6829_9_2022-03-23 17:18:18_Diarrhé.mp4,temp_videos/Diarrhé/clip_284_6829_9_2022-03-23 17:18:18_Diarrhé.mp4,Diarrhé,20.0,6829,9,2022-03-23 17:18:18,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220323170008_20220323180008.mp4
clip_285_6432_9_2022-03-12 08:08:31_Healthy.mp4,temp_videos/Healthy/clip_285_6432_9_2022-03-12 08:08:31_Healthy.mp4,Healthy,20.0,6432,9,2022-03-12 08:08:31,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220312080008_20220312090008.mp4
clip_287_6786_2_2022-02-25 18:43:17_Pneumonie.mp4,temp_videos/Pneumonie/clip_287_6786_2_2022-02-25 18:43:17_Pneumonie.mp4,Pneumonie,20.0,6786,2,2022-02-25 18:43:17,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220225180001_20220225190001.mp4
clip_288_6355_9_2022-02-22 15:18:29_Healthy.mp4,temp_videos/Healthy/clip_288_6355_9_2022-02-22 15:18:29_Healthy.mp4,Healthy,20.0,6355,9,2022-02-22 15:18:29,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220222150008_20220222160008.mp4
clip_289_6724_10_2022-02-17 15:36:03_Pneumonie.mp4,temp_videos/Pneumonie/clip_289_6724_10_2022-02-17 15:36:03_Pneumonie.mp4,Pneumonie,20.0,6724,10,2022-02-17 15:36:03,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220217150009_20220217160009.mp4
clip_290_6834_9_2022-04-01 08:16:05_Pneumonie.mp4,temp_videos/Pneumonie/clip_290_6834_9_2022-04-01 08:16:05_Pneumonie.mp4,Pneumonie,20.0,6834,9,2022-04-01 08:16:05,/data/public/heureux_2022-02-16_2022-04-16/2022-03-30-2022-04-04/N862A6_ch9_main_20220401080008_20220401090008.mp4
clip_291_6760_10_2022-02-28 10:16:00_Healthy.mp4,temp_videos/Healthy/clip_291_6760_10_2022-02-28 10:16:00_Healthy.mp4,Healthy,20.0,6760,10,2022-02-28 10:16:00,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220228100009_20220228110009.mp4
clip_293_6746_10_2022-03-08 19:59:19_Healthy.mp4,temp_videos/Healthy/clip_293_6746_10_2022-03-08 19:59:19_Healthy.mp4,Healthy,20.0,6746,10,2022-03-08 19:59:19,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220308190009_20220308200009.mp4
clip_294_6838_9_2022-04-15 20:23:08_Healthy.mp4,temp_videos/Healthy/clip_294_6838_9_2022-04-15 20:23:08_Healthy.mp4,Healthy,20.0,6838,9,2022-04-15 20:23:08,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220415200008_20220415210008.mp4
clip_296_6832_9_2022-03-18 12:39:47_Diarrhé.mp4,temp_videos/Diarrhé/clip_296_6832_9_2022-03-18 12:39:47_Diarrhé.mp4,Diarrhé,20.0,6832,9,2022-03-18 12:39:47,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220318120008_20220318124123.mp4
clip_297_6382_10_2022-03-21 20:28:43_Healthy.mp4,temp_videos/Healthy/clip_297_6382_10_2022-03-21 20:28:43_Healthy.mp4,Healthy,20.0,6382,10,2022-03-21 20:28:43,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch10_main_20220321200009_20220321210009.mp4
clip_298_6726_10_2022-02-22 19:03:58_Healthy.mp4,temp_videos/Healthy/clip_298_6726_10_2022-02-22 19:03:58_Healthy.mp4,Healthy,20.0,6726,10,2022-02-22 19:03:58,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220222190009_20220222200009.mp4
clip_299_6764_10_2022-03-21 08:46:12_Healthy.mp4,temp_videos/Healthy/clip_299_6764_10_2022-03-21 08:46:12_Healthy.mp4,Healthy,20.0,6764,10,2022-03-21 08:46:12,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch10_main_20220321080009_20220321090009.mp4
clip_300_6375_10_2022-03-10 09:04:13_Healthy.mp4,temp_videos/Healthy/clip_300_6375_10_2022-03-10 09:04:13_Healthy.mp4,Healthy,20.0,6375,10,2022-03-10 09:04:13,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220310090009_20220310100009.mp4
clip_301_6403_2_2022-02-17 08:52:45_Healthy.mp4,temp_videos/Healthy/clip_301_6403_2_2022-02-17 08:52:45_Healthy.mp4,Healthy,20.0,6403,2,2022-02-17 08:52:45,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217080001_20220217090001.mp4
clip_302_6834_9_2022-03-21 10:02:05_Pneumonie.mp4,temp_videos/Pneumonie/clip_302_6834_9_2022-03-21 10:02:05_Pneumonie.mp4,Pneumonie,20.0,6834,9,2022-03-21 10:02:05,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220321100008_20220321110008.mp4
clip_303_6388_10_2022-02-23 10:40:47_Healthy.mp4,temp_videos/Healthy/clip_303_6388_10_2022-02-23 10:40:47_Healthy.mp4,Healthy,20.0,6388,10,2022-02-23 10:40:47,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch10_main_20220223100009_20220223110009.mp4
clip_304_6827_9_2022-03-18 07:34:51_Diarrhé.mp4,temp_videos/Diarrhé/clip_304_6827_9_2022-03-18 07:34:51_Diarrhé.mp4,Diarrhé,20.0,6827,9,2022-03-18 07:34:51,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220318070008_20220318080008.mp4
clip_305_6836_9_2022-03-16 20:49:41_Diarrhé.mp4,temp_videos/Diarrhé/clip_305_6836_9_2022-03-16 20:49:41_Diarrhé.mp4,Diarrhé,20.0,6836,9,2022-03-16 20:49:41,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316200008_20220316210008.mp4
clip_306_6832_9_2022-03-25 06:17:43_Pneumonie.mp4,temp_videos/Pneumonie/clip_306_6832_9_2022-03-25 06:17:43_Pneumonie.mp4,Pneumonie,20.0,6832,9,2022-03-25 06:17:43,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220325060000_20220325070008.mp4
clip_307_6385_10_2022-03-03 14:32:42_Pneumonie.mp4,temp_videos/Pneumonie/clip_307_6385_10_2022-03-03 14:32:42_Pneumonie.mp4,Pneumonie,20.0,6385,10,2022-03-03 14:32:42,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch10_main_20220303140009_20220303150009.mp4
clip_308_6771_2_2022-02-17 09:22:53_Healthy.mp4,temp_videos/Healthy/clip_308_6771_2_2022-02-17 09:22:53_Healthy.mp4,Healthy,20.0,6771,2,2022-02-17 09:22:53,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217090001_20220217100001.mp4
clip_309_6773_2_2022-02-26 06:08:09_Healthy.mp4,temp_videos/Healthy/clip_309_6773_2_2022-02-26 06:08:09_Healthy.mp4,Healthy,20.0,6773,2,2022-02-26 06:08:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226060000_20220226070001.mp4
clip_310_6829_9_2022-03-10 06:09:32_Healthy.mp4,temp_videos/Healthy/clip_310_6829_9_2022-03-10 06:09:32_Healthy.mp4,Healthy,20.0,6829,9,2022-03-10 06:09:32,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220310060000_20220310070008.mp4
clip_311_6839_9_2022-03-16 15:42:46_Diarrhé.mp4,temp_videos/Diarrhé/clip_311_6839_9_2022-03-16 15:42:46_Diarrhé.mp4,Diarrhé,20.0,6839,9,2022-03-16 15:42:46,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316150008_20220316160008.mp4
clip_312_6360_9_2022-02-24 18:00:11_Diarrhé.mp4,temp_videos/Diarrhé/clip_312_6360_9_2022-02-24 18:00:11_Diarrhé.mp4,Diarrhé,3.0,6360,9,2022-02-24 18:00:11,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch9_main_20220224180008_20220224190008.mp4
clip_313_6832_9_2022-03-18 06:01:59_Diarrhé.mp4,temp_videos/Diarrhé/clip_313_6832_9_2022-03-18 06:01:59_Diarrhé.mp4,Diarrhé,20.0,6832,9,2022-03-18 06:01:59,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220318060000_20220318070008.mp4
clip_314_6412_1_2022-02-24 12:38:46_Diarrhé.mp4,temp_videos/Diarrhé/clip_314_6412_1_2022-02-24 12:38:46_Diarrhé.mp4,Diarrhé,20.0,6412,1,2022-02-24 12:38:46,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch1_main_20220224114104_20220224130000.mp4
clip_315_6403_2_2022-02-19 20:07:38_Pneumonie.mp4,temp_videos/Pneumonie/clip_315_6403_2_2022-02-19 20:07:38_Pneumonie.mp4,Pneumonie,20.0,6403,2,2022-02-19 20:07:38,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220219200001_20220219210001.mp4
clip_316_6832_9_2022-04-15 07:48:34_Healthy.mp4,temp_videos/Healthy/clip_316_6832_9_2022-04-15 07:48:34_Healthy.mp4,Healthy,20.0,6832,9,2022-04-15 07:48:34,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220415070008_20220415080008.mp4
clip_317_6831_9_2022-03-11 13:42:14_Diarrhé.mp4,temp_videos/Diarrhé/clip_317_6831_9_2022-03-11 13:42:14_Diarrhé.mp4,Diarrhé,20.0,6831,9,2022-03-11 13:42:14,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220311130008_20220311140008.mp4
clip_318_6403_2_2022-03-03 17:35:49_Pneumonie.mp4,temp_videos/Pneumonie/clip_318_6403_2_2022-03-03 17:35:49_Pneumonie.mp4,Pneumonie,20.0,6403,2,2022-03-03 17:35:49,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch2_main_20220303170001_20220303180001.mp4
clip_319_6794_2_2022-02-17 18:29:46_Healthy.mp4,temp_videos/Healthy/clip_319_6794_2_2022-02-17 18:29:46_Healthy.mp4,Healthy,20.0,6794,2,2022-02-17 18:29:46,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217180001_20220217190001.mp4
clip_320_6827_9_2022-03-23 21:13:44_Pneumonie.mp4,temp_videos/Pneumonie/clip_320_6827_9_2022-03-23 21:13:44_Pneumonie.mp4,Pneumonie,20.0,6827,9,2022-03-23 21:13:44,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220323210008_20220323220000.mp4
clip_321_6741_9_2022-02-19 13:42:11_Healthy.mp4,temp_videos/Healthy/clip_321_6741_9_2022-02-19 13:42:11_Healthy.mp4,Healthy,20.0,6741,9,2022-02-19 13:42:11,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220219130008_20220219140008.mp4
clip_322_6842_9_2022-03-25 07:06:02_Pneumonie.mp4,temp_videos/Pneumonie/clip_322_6842_9_2022-03-25 07:06:02_Pneumonie.mp4,Pneumonie,20.0,6842,9,2022-03-25 07:06:02,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220325070008_20220325080008.mp4
clip_323_6426_9_2022-03-25 17:57:55_Pneumonie.mp4,temp_videos/Pneumonie/clip_323_6426_9_2022-03-25 17:57:55_Pneumonie.mp4,Pneumonie,20.0,6426,9,2022-03-25 17:57:55,/data/public/heureux_2022-02-16_2022-04-16/2022-03-24-2022-03-29/N862A6_ch9_main_20220325170008_20220325180008.mp4
clip_324_6746_10_2022-03-08 15:28:47_Healthy.mp4,temp_videos/Healthy/clip_324_6746_10_2022-03-08 15:28:47_Healthy.mp4,Healthy,20.0,6746,10,2022-03-08 15:28:47,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220308150009_20220308160009.mp4
clip_325_6420_9_2022-03-18 09:54:36_Diarrhé.mp4,temp_videos/Diarrhé/clip_325_6420_9_2022-03-18 09:54:36_Diarrhé.mp4,Diarrhé,20.0,6420,9,2022-03-18 09:54:36,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220318090008_20220318100008.mp4
clip_326_6412_1_2022-03-02 08:39:41_Healthy.mp4,temp_videos/Healthy/clip_326_6412_1_2022-03-02 08:39:41_Healthy.mp4,Healthy,20.0,6412,1,2022-03-02 08:39:41,/data/public/heureux_2022-02-16_2022-04-16/2022-02-28-2022-03-05/N862A6_ch1_main_20220302080000_20220302090000.mp4
clip_327_6760_10_2022-02-19 18:15:09_Healthy.mp4,temp_videos/Healthy/clip_327_6760_10_2022-02-19 18:15:09_Healthy.mp4,Healthy,20.0,6760,10,2022-02-19 18:15:09,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch10_main_20220219180009_20220219190009.mp4
clip_328_6385_10_2022-03-09 14:35:33_Pneumonie.mp4,temp_videos/Pneumonie/clip_328_6385_10_2022-03-09 14:35:33_Pneumonie.mp4,Pneumonie,20.0,6385,10,2022-03-09 14:35:33,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch10_main_20220309140009_20220309150009.mp4
clip_329_6842_9_2022-04-15 13:12:25_Healthy.mp4,temp_videos/Healthy/clip_329_6842_9_2022-04-15 13:12:25_Healthy.mp4,Healthy,20.0,6842,9,2022-04-15 13:12:25,/data/public/heureux_2022-02-16_2022-04-16/2022-04-11-2022-04-16/N862A6_ch9_main_20220415124155_20220415140008.mp4
clip_330_6836_9_2022-03-10 11:41:26_Healthy.mp4,temp_videos/Healthy/clip_330_6836_9_2022-03-10 11:41:26_Healthy.mp4,Healthy,9.0,6836,9,2022-03-10 11:41:26,/data/public/heureux_2022-02-16_2022-04-16/2022-03-06-2022-03-11/N862A6_ch9_main_20220310114117_20220310124445.mp4
clip_331_6355_9_2022-02-16 18:41:17_Pneumonie.mp4,temp_videos/Pneumonie/clip_331_6355_9_2022-02-16 18:41:17_Pneumonie.mp4,Pneumonie,20.0,6355,9,2022-02-16 18:41:17,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch9_main_20220216180008_20220216190008.mp4
clip_332_6774_2_2022-02-19 14:02:56_Diarrhé.mp4,temp_videos/Diarrhé/clip_332_6774_2_2022-02-19 14:02:56_Diarrhé.mp4,Diarrhé,20.0,6774,2,2022-02-19 14:02:56,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220219140001_20220219150001.mp4
clip_333_6771_2_2022-02-25 17:20:02_Pneumonie.mp4,temp_videos/Pneumonie/clip_333_6771_2_2022-02-25 17:20:02_Pneumonie.mp4,Pneumonie,20.0,6771,2,2022-02-25 17:20:02,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220225170001_20220225180001.mp4
clip_334_6771_2_2022-02-17 15:26:03_Healthy.mp4,temp_videos/Healthy/clip_334_6771_2_2022-02-17 15:26:03_Healthy.mp4,Healthy,20.0,6771,2,2022-02-17 15:26:03,/data/public/heureux_2022-02-16_2022-04-16/2022-02-16-2022-02-21/N862A6_ch2_main_20220217150001_20220217160001.mp4
clip_335_6791_2_2022-02-26 17:59:38_Pneumonie.mp4,temp_videos/Pneumonie/clip_335_6791_2_2022-02-26 17:59:38_Pneumonie.mp4,Pneumonie,20.0,6791,2,2022-02-26 17:59:38,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220226170001_20220226180001.mp4
clip_336_6432_9_2022-03-16 09:02:46_Diarrhé.mp4,temp_videos/Diarrhé/clip_336_6432_9_2022-03-16 09:02:46_Diarrhé.mp4,Diarrhé,20.0,6432,9,2022-03-16 09:02:46,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316090008_20220316100008.mp4
clip_337_6768_2_2022-02-22 09:07:12_Pneumonie.mp4,temp_videos/Pneumonie/clip_337_6768_2_2022-02-22 09:07:12_Pneumonie.mp4,Pneumonie,20.0,6768,2,2022-02-22 09:07:12,/data/public/heureux_2022-02-16_2022-04-16/2022-02-22-2022-02-27/N862A6_ch2_main_20220222090001_20220222100001.mp4
clip_338_6432_9_2022-03-23 19:30:28_Healthy.mp4,temp_videos/Healthy/clip_338_6432_9_2022-03-23 19:30:28_Healthy.mp4,Healthy,20.0,6432,9,2022-03-23 19:30:28,/data/public/heureux_2022-02-16_2022-04-16/2022-03-18-2022-03-23/N862A6_ch9_main_20220323190008_20220323200008.mp4
clip_339_6839_9_2022-03-16 09:43:49_Diarrhé.mp4,temp_videos/Diarrhé/clip_339_6839_9_2022-03-16 09:43:49_Diarrhé.mp4,Diarrhé,20.0,6839,9,2022-03-16 09:43:49,/data/public/heureux_2022-02-16_2022-04-16/2022-03-12-2022-03-17/N862A6_ch9_main_20220316090008_20220316100008.mp4
